Soort,Type,Code,Match,MinOpp (ha),AfstandBiotopen (m),Dispersiecap (m)
gevlektewitsnuitlibel,foerageer0,hr,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,hu,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,6510,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,kn,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,3140,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,ku,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,lhb,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,lhi,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,mc,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,rbbmc,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,md,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,7140,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,91E0,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,mk,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,7230,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,mm,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,7210,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,mp,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,mr,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,rbbmr,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,ms,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,7140,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,n,exact,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,n+,exact,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,n-,exact,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,pmb,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,pmh,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,ppmb,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,rbbppm,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,ppmh,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,ppms,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,qa,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,qb,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,9120,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,9190,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,qe,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,9130,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,qs,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,ru,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,2180,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,9160,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,91E0,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,sd,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,2160,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,2170,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,se,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,sf,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,2180,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,rbbsf,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,sm,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,4010,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,7230,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,rbbsm,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,so,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,rbbso,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,sp,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,rbbsp,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,sz,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,t,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,7110,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,va,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,91E0,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,vc,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,vf,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,vm,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,vn,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,foerageer0,vo,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,fa,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,9120,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,9130,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,fe,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,fm,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,fs,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,lhb+,exact,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,lhi+,exact,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,mc,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,rbbmc,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,md,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,7140,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,91E0,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,mm,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,7210,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,mr,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,2190,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,6430_hw,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,6430_mr,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,rbbmr,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,n,exact,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,n+,exact,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,n-,exact,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,ppmb,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,rbbppm,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,ppms,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,ppmh,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,pmb,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,pmh,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,qa,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,9130,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,qb,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,9120,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,9190,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,qe,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,qs,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,ru,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,2180,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,9160,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,91E0,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,sd,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,2160,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,2170,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,se,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,sf,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,rbbsf,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,sm,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,4010,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,7140,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,7230,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,sp,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,rbbsp,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,so,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,rbbso,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,sz,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,t,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,7110,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,va,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,vc,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,vf,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,vm,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,vn,bevat,35.0,50.0,nan
gevlektewitsnuitlibel,struweel1,vo,bevat,35.0,50.0,nan
gewonebronlibel,bwk1,3260,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,hc,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,rbbhc,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,hj,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,kbb,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,kh,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,lhb,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,lhi,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,mc,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,rbbmc,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,md,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,7140,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,91E0,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,mm,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,7210,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,n,exact,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,n+,exact,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,n-,exact,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,sf,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,rbbsf,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,sm,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,rbbsm,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,sp,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,rbbsp,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,sz,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,va,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,vm,bevat,10.0,50.0,nan
gewonebronlibel,landbiotoop_bwk1,vn,bevat,10.0,50.0,nan
glassnijder,waterbiotoop_bwk1,ae,bevat,10.0,20.0,nan
glassnijder,waterbiotoop_bwk1,2190,bevat,10.0,20.0,nan
glassnijder,waterbiotoop_bwk1,3140,bevat,10.0,20.0,nan
glassnijder,waterbiotoop_bwk1,3150,bevat,10.0,20.0,nan
glassnijder,waterbiotoop_bwk1,ap,bevat,10.0,20.0,nan
glassnijder,waterbiotoop_bwk1,k(ae,bevat,10.0,20.0,nan
glassnijder,waterbiotoop_bwk1,k(ap,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,ce,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,4010,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,7150,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,cm,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,2310,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,4030,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,e,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,f,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,9110,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,9120,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,9130,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,9150,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,h,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,2130_hd,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,2190,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,6410,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,6430,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,6510,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,rbbhc,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,rbbhf,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,ku,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,l,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,m,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,2190,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,2190_mp,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,6430_hw,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,6430_mr,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,7140,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,7140_mrd,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,7210,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,7230,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,91E0,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,rbbmc,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,rbbmr,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,rbbms,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,n,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,n-,exact,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,n+,exact,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,p,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,rbbppm,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,q,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,2180,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,9110,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,9120,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,9130,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,9150,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,9160,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,9190,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,s,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,2160,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,2170,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,2180,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,2310,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,4010,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,4030,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,7140,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,7230,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,91E0,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,rbbsf,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,rbbsg,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,rbbsm,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,rbbsp,exact,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,v,bevat,10.0,20.0,nan
glassnijder,landbiotoop_bwk1,91E0,bevat,10.0,20.0,nan
hoogveenglanslibel,waterbiotoop_bwk1,7110,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_bwk1,ao,exact,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_bwk1,ao+,exact,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_bwk1,ao-,exact,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_bwk1,3160,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_bwk1,7140,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_bwk1,7150,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_bwk1,aom,exact,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_bwk1,aom+,exact,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_bwk1,aom-,exact,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_bwk1,3110,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_bwk1,3130,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_notbwk,ad,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_notbwk,ae,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_notbwk,2190,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_notbwk,3140,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_notbwk,3150,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_notbwk,aer,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_notbwk,ap,bevat,35.0,50.0,10000.0
hoogveenglanslibel,waterbiotoop_notbwk,kn,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,ceb,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,4010,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,7150,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,cmb,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,2310,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,4030,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,mk,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,7140,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,7230,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,mm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,7210,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,ms,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,rbbms,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,pa,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,pi,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,pm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,pp,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,qb,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,qs,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,sf,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,91E0,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,rbbsf,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,sm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,4010,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,7140,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,7230,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,rbbsm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,so,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,rbbso,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,t,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,7110,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,vm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,vn,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,vo,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,vt,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk1,91D0,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,cd,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,2310,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,4030,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,cg,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,cp,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,9120,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,cv,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,dm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,2330,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,ha,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,6230_ha,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,hr,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,6430,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,ku,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_notbwk,3270,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,pa,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,pi,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,pm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,pp,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,qb,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,qs,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,sf,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,91E0,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,rbbsf,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,so,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,rbbso,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,vm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,vn,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,vo,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,vt,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bos,91D0,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,ce,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,4010,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,7150,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,ceb,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,cg,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,4030,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,cm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,2310,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,hf,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,mc,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,mk,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,7140,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,7230,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,mm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,7210,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,mr,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,7140,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,ms,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,rbbms,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,n,exact,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,n-,exact,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,n+,exact,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,ppm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,pm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,qb,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,qs,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,sf,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,91E0,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,rbbsf,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,sm,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,4010,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,7140,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,7230,bevat,35.0,50.0,10000.0
hoogveenglanslibel,landbiotoop_bwk_ruim,rbbsm,bevat,35.0,50.0,10000.0
